batch_id,review_id,clause_id_final,clause_text,clause_text_normalized,split_source,sentiment_polarity_hint,same_aspect_mixed_flag,different_aspect_mixed_flag,keep_for_absa,need_human_review,llm_confidence,need_human_review_original,has_extended_flags,in_iaa_gold_sample,annotation_source,aspect_hint_llm,complaint_severity_llm,praise_type_llm,contains_green_signal_llm,hedge_type_llm,aspect_hint,complaint_severity,praise_type,contains_green_signal,hedge_type,aspect_hint_source,complaint_severity_source,praise_type_source,contains_green_signal_source,hedge_type_source,green_skepticism_detail_llm,extended_source_batch_id
batch_123,88.1258,88.1258_c2,dễ uống,dễ uống,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_080
batch_123,88.1258,88.1258_c3,giảm mụn rõ rệt,giảm mụn rõ rệt,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_114
batch_127,88.1839,88.1839_c1,mua lại lần 2 nè,mua lại lần 2 nè,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_052
batch_130,88.2565,88.2565_c1,đúng mô tả,đúng mô tả,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A2_label,none,product,False,none,A2_label,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_105
batch_130,88.2565,88.2565_c2,màu nước đẹp,màu nước đẹp,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_025
batch_130,88.2565,88.2565_c3,dễ uống,dễ uống,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_039
batch_130,88.58,88.58_c1,đối tượng sử dụng:người lớn,đối tượng sử dụng:người lớn,resplit_llm,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c2,bao bì mẫu mã:tốt,bao bì mẫu mã:tốt,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c3,hương vị:ngon,hương vị:ngon,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c4,sản phẩm tuyệt vời,sản phẩm tuyệt vời,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c5,đúng với mô tả,đúng với mô tả,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c6,giao hàng nhanh chóng,giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c7,shipper thân thiện dễ mến,shipper thân thiện dễ mến,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c8,đóng gói cẩn thận,đóng gói cẩn thận,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c9,có thể thấy tâm huyết của người bán,có thể thấy tâm huyết của người bán,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c10,hộp không bị móp méo,hộp không bị móp méo,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c11,vận chuyển rất tốt,vận chuyển rất tốt,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c12,thời gian giao hàng nhanh chóng,thời gian giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c13,tôi không phải chờ đợi quá lâu để nhận sản phẩm,tôi không phải chờ đợi quá lâu để nhận sản phẩm,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c14,chất lượng sản phẩm vượt mong đợi,chất lượng sản phẩm vượt mong đợi,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.58,88.58_c15,tôi rất hài lòng với trải nghiệm mua hàng này,tôi rất hài lòng với trải nghiệm mua hàng này,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c1,sản phẩm tuyệt vời,sản phẩm tuyệt vời,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c2,đúng với mô tả,đúng với mô tả,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c3,giao hàng nhanh chóng,giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c4,shipper thân thiện dễ mến,shipper thân thiện dễ mến,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c5,đóng gói cẩn thận,đóng gói cẩn thận,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c6,có thể thấy tâm huyết của người bán,có thể thấy tâm huyết của người bán,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c7,hộp không bị móp méo,hộp không bị móp méo,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c8,vận chuyển rất tốt,vận chuyển rất tốt,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c9,thời gian giao hàng nhanh chóng,thời gian giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c10,tôi không phải chờ đợi quá lâu để nhận sản phẩm,tôi không phải chờ đợi quá lâu để nhận sản phẩm,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c11,chất lượng sản phẩm vượt mong đợi,chất lượng sản phẩm vượt mong đợi,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c12,tôi rất hài lòng với trải nghiệm mua hàng này,tôi rất hài lòng với trải nghiệm mua hàng này,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c13,sản phẩm chất lượng tốt,sản phẩm chất lượng tốt,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c14,đóng gói cẩn thận,đóng gói cẩn thận,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c15,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c16,đã mua lần thứ 3 và vẫn rất hài lòng,đã mua lần thứ 3 và vẫn rất hài lòng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c17,sản phẩm được giao nhanh,sản phẩm được giao nhanh,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.65,88.65_c18,và đóng gói chắc chắn,và đóng gói chắc chắn,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.757,88.757_c1,hương vị:thowm ngon,hương vị:thowm ngon,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.757,88.757_c2,sản phẩm này là sao vậy chị ơi chị có thể hiện ra rằng các cô dạy em cách nào khác nữa là xong hết chưa có tiền mà không biết có phải khi nào có thể hiện tại của anh nớ cho em với ạ em ạ ạ à ạ ạ anh ạ em ạ ạ em cảm ơn ạ chúc mừng năm ni đi học à em có nói chuyện chi phí tiền của,sản phẩm này là sao vậy chị ơi chị có thể hiện ra rằng các cô dạy em cách nào khác nữa là xong hết chưa có tiền mà không biết có phải khi nào có thể hiện tại của anh nớ cho em với ạ em ạ ạ à ạ ạ anh ạ em ạ ạ em cảm ơn ạ chúc mừng năm ni đi học à em có nói chuyện chi phí tiền của,resplit_llm,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c1,sản phẩm tuyệt vời,sản phẩm tuyệt vời,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c2,đúng với mô tả,đúng với mô tả,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c3,giao hàng nhanh chóng,giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c4,shipper thân thiện dễ mến,shipper thân thiện dễ mến,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c5,đóng gói cẩn thận,đóng gói cẩn thận,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c6,có thể thấy tâm huyết của người bán,có thể thấy tâm huyết của người bán,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c7,hộp không bị móp méo,hộp không bị móp méo,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c8,vận chuyển rất tốt,vận chuyển rất tốt,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c9,thời gian giao hàng nhanh chóng,thời gian giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c10,tôi không phải chờ đợi quá lâu để nhận sản phẩm,tôi không phải chờ đợi quá lâu để nhận sản phẩm,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c11,chất lượng sản phẩm vượt mong đợi,chất lượng sản phẩm vượt mong đợi,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c12,tôi rất hài lòng với trải nghiệm mua hàng này,tôi rất hài lòng với trải nghiệm mua hàng này,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c13,sản phẩm chất lượng tốt,sản phẩm chất lượng tốt,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c14,đóng gói cẩn thận,đóng gói cẩn thận,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,88.78,88.78_c15,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_130,89.335,89.335_c1,mua về trộn với cháo cho bé ăn có thêm dinh dưỡng,mua về trộn với cháo cho bé ăn có thêm dinh dưỡng,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,strong,product,False,none,A1_product,strong,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_110
batch_130,89.335,89.335_c2,ăn thấy bé cũng hợp tác,ăn thấy bé cũng hợp tác,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A3_logistics,strong,product,False,softener,A1_product,strong,product,False,softener,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_069
batch_130,89.335,89.335_c3,nên để theo dõi thêm,nên để theo dõi thêm,resplit_llm,NEU,False,False,True,False,medium,True,True,False,llm_extended,A1_product,none,none,False,wishful,A1_product,none,none,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_009
batch_131,89.478,89.478_c1,mua ít ăn thử xem nó tnao đã,mua ít ăn thử xem nó tnao đã,resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_131,89.478,89.478_c2,dễ ăn thì mình sẽ mua thêm,dễ ăn thì mình sẽ mua thêm,resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.8,89.8_c1,hương vị:ngon,hương vị:ngon,resplit_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_041
batch_132,89.8,89.8_c2,bao bì mẫu mã:đẹp,bao bì mẫu mã:đẹp,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_097
batch_132,89.8,89.8_c3,sản phẩm này có chất lượng tốt,sản phẩm này có chất lượng tốt,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_090
batch_132,89.8,89.8_c4,đúng với mô tả của người bán,đúng với mô tả của người bán,resplit_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A2_label,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_027
batch_132,89.8,89.8_c5,màu sắc đẹp,màu sắc đẹp,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_075
batch_132,89.8,89.8_c6,kích thước vừa vặn,kích thước vừa vặn,resplit_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_071
batch_132,89.8,89.8_c7,và thiết kế chắc chắn,và thiết kế chắc chắn,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,softener,A1_product,none,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_053
batch_132,89.8,89.8_c8,"khi sử dụng, mình thấy khá hài lòng vì sản phẩm hoạt động đúng như mong đợi, không gặp vấn đề gì","khi sử dụng, mình thấy khá hài lòng vì sản phẩm hoạt động đúng như mong đợi, không gặp vấn đề gì",kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_091
batch_132,89.8,89.8_c9,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_013
batch_132,89.8,89.8_c10,đóng gói cẩn thận nên sản phẩm không bị móp méo hay hư hỏng,đóng gói cẩn thận nên sản phẩm không bị móp méo hay hư hỏng,merged_llm,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A3_logistics,strong,logistics,False,wishful,A3_logistics,strong,logistics,False,wishful,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_032
batch_132,89.8,89.8_c11,điểm cộng là giá cả hợp lý so với chất lượng,điểm cộng là giá cả hợp lý so với chất lượng,merged_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,none,value,False,none,A5_price,none,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_021
batch_132,89.8,89.8_c12,"tuy nhiên, nếu cải thiện thêm về độ bền thì sẽ hoàn hảo hơn","tuy nhiên, nếu cải thiện thêm về độ bền thì sẽ hoàn hảo hơn",kept_43b,NEG,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,moderate,none,False,conditional,A1_product,moderate,none,False,conditional,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_020
batch_132,89.8,89.8_c13,"nhìn chung, đây là sản phẩm đáng mua, rất phù hợp với nhu cầu sử dụng","nhìn chung, đây là sản phẩm đáng mua, rất phù hợp với nhu cầu sử dụng",kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,product,False,softener,A3_logistics,none,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_005
batch_132,89.82,89.82_c1,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_115
batch_132,89.82,89.82_c2,đóng gói chắc chắn,đóng gói chắc chắn,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,softener,A3_logistics,none,logistics,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_035
batch_132,89.82,89.82_c3,hàng giống trong hình,hàng giống trong hình,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_059
batch_132,89.82,89.82_c4,chất lượng phù hợp với giá,chất lượng phù hợp với giá,merged_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,none,value,False,none,A5_price,none,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_011
batch_132,89.82,89.82_c5,chất liệu ok,chất liệu ok,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_101
batch_132,89.82,89.82_c6,sẽ ủng hộ tiếp,sẽ ủng hộ tiếp,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_022
batch_132,89.82,89.82_c7,đảm bảo thức ăn còn nóng,đảm bảo thức ăn còn nóng,kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A3_logistics,none,logistics,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_066
batch_132,89.82,89.82_c8,dụng cụ ăn uống đầy đủ,dụng cụ ăn uống đầy đủ,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_002
batch_132,89.82,89.82_c9,giao đủ số lượng,giao đủ số lượng,kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A3_logistics,none,product,False,none,A3_logistics,none,logistics,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_007
batch_132,89.82,89.82_c10,thức ăn ngon,thức ăn ngon,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_048
batch_132,89.876,89.876_c1,là với mô tả,là với mô tả,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c2,giao hàng nhanh chóng,giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c3,shipper thân thiện dễ mến,shipper thân thiện dễ mến,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c4,đóng gói cẩn thận,đóng gói cẩn thận,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c5,có thể thấy tâm huyết của người bán,có thể thấy tâm huyết của người bán,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c6,hộp không bị móp méo,hộp không bị móp méo,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c7,vận chuyển rất tốt,vận chuyển rất tốt,resplit_llm,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c8,thời gian giao hàng nhanh chóng,thời gian giao hàng nhanh chóng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c9,tôi không phải chờ đợi quá lâu để nhận sản phẩm,tôi không phải chờ đợi quá lâu để nhận sản phẩm,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c10,chất lượng sản phẩm vượt mong đợi,chất lượng sản phẩm vượt mong đợi,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c11,tôi rất hài lòng với trải nghiệm mua hàng này,tôi rất hài lòng với trải nghiệm mua hàng này,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c12,sản phẩm chất lượng tốt,sản phẩm chất lượng tốt,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c13,đóng gói cẩn thận,đóng gói cẩn thận,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c14,giao hàng nhanh,giao hàng nhanh,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c15,đã mua lần thứ 3 và vẫn rất hài lòng,đã mua lần thứ 3 và vẫn rất hài lòng,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_132,89.876,89.876_c16,sản phẩm được giao nhanh và đóng gói chắc chắn,sản phẩm được giao nhanh và đóng gói chắc chắn,kept_43b,POS,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
